population,score
sa,0.507954
sa,0.50798845
sa,0.5079942
sa,0.50804293
sa,0.5080504
sa,0.508078
sa,0.5081357
sa,0.5081456
sa,0.5081768
sa,0.50820667
sa,0.50825524
sa,0.50828815
sa,0.5082892
sa,0.5083122
sa,0.50831246
sa,0.5083356
sa,0.50837743
sa,0.5083852
sa,0.50840056
sa,0.5084382
sa,0.5084741
sa,0.5085192
sa,0.5085428
sa,0.5085942
sa,0.5086142
sa,0.5086199
sa,0.5087195
sa,0.5087349
sa,0.50875896
sa,0.50879353
sa,0.50882107
sa,0.5088285
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.50892854
sa,0.5089321
sa,0.5089419
sa,0.5089698
sa,0.5090368
sa,0.509105
sa,0.50912786
sa,0.50915754
sa,0.509166
sa,0.50920653
sa,0.509218
sa,0.50923234
sa,0.50926197
sa,0.50931895
sa,0.5093205
sa,0.509337
sa,0.5093489
sa,0.5093776
sa,0.50937927
sa,0.5093874
sa,0.50942564
sa,0.50943714
sa,0.5094446
sa,0.5094832
sa,0.50951904
sa,0.5095222
sa,0.50954324
sa,0.5095741
sa,0.5095767
sa,0.5095881
sa,0.50958836
sa,0.509616
sa,0.5096176
sa,0.50962985
sa,0.50965863
sa,0.50966007
sa,0.50967336
sa,0.5096791
sa,0.509728
sa,0.509751
sa,0.5097832
sa,0.5097868
sa,0.50981605
sa,0.5098367
sa,0.5098715
sa,0.5098848
sa,0.50989926
sa,0.50991595
sa,0.50993454
sa,0.5099411
sa,0.5099475
sa,0.50996804
sa,0.5099709
sa,0.5099855
sa,0.5100779
sa,0.5101073
sa,0.5101365
sa,0.51015115
sa,0.5102279
sa,0.5102562
sa,0.5103148
sa,0.5103458
sa,0.5103519
sa,0.51042676
sa,0.51045334
sa,0.51045716
sa,0.5105152
sa,0.51051646
sa,0.51051825
sa,0.5105407
sa,0.5105685
sa,0.5105685
sa,0.5105802
sa,0.51063585
sa,0.51066446
sa,0.5106814
sa,0.5107099
sa,0.5107403
sa,0.5107719
sa,0.510868
sa,0.5108918
sa,0.5108942
sa,0.5108954
sa,0.5108979
sa,0.51091605
sa,0.5109335
sa,0.51093626
sa,0.5110121
sa,0.5110295
sa,0.5110432
sa,0.5110576
sa,0.5110698
sa,0.5111588
sa,0.5111678
sa,0.51118886
sa,0.5112196
sa,0.51122403
sa,0.51122487
sa,0.51123726
sa,0.51128685
sa,0.5112976
sa,0.51130056
sa,0.51130575
sa,0.5113314
sa,0.5113314
sa,0.51133156
sa,0.51133156
sa,0.511413
sa,0.5114316
sa,0.5114464
sa,0.51145196
sa,0.51146
sa,0.5114653
sa,0.5114712
sa,0.5115231
sa,0.51152873
sa,0.5115288
sa,0.5115349
sa,0.51154155
sa,0.51154935
sa,0.51156735
sa,0.51158917
sa,0.51159716
sa,0.5116199
sa,0.5116294
sa,0.5116756
sa,0.5117127
sa,0.51174176
sa,0.5118029
sa,0.51189554
sa,0.5119268
sa,0.51198167
sa,0.511983
sa,0.5120245
sa,0.5120328
sa,0.51203597
sa,0.5121045
sa,0.51221883
sa,0.5122193
sa,0.51224756
sa,0.5122789
sa,0.5123192
sa,0.51233155
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.5123626
sa,0.51236326
sa,0.5124694
sa,0.51248163
sa,0.51255125
sa,0.51255125
sa,0.5125513
sa,0.5125567
sa,0.5125617
sa,0.5125682
sa,0.5126411
sa,0.5126971
sa,0.5127147
sa,0.5127153
sa,0.51281655
sa,0.5128388
sa,0.51287735
sa,0.51291513
sa,0.5129373
sa,0.5129454
sa,0.51300204
sa,0.51302814
sa,0.5130341
sa,0.5130505
sa,0.5130795
sa,0.51308453
sa,0.5130931
sa,0.51309663
sa,0.5131514
sa,0.51321137
sa,0.51322246
sa,0.5132246
sa,0.5132437
sa,0.513291
sa,0.51334596
sa,0.5133798
sa,0.5133924
sa,0.5134208
sa,0.51343805
sa,0.5134582
sa,0.5134895
sa,0.51355237
sa,0.5135662
sa,0.51357746
sa,0.51358104
sa,0.51366866
sa,0.5136757
sa,0.5137024
sa,0.5137434
sa,0.5137508
sa,0.513772
sa,0.5137743
sa,0.51378596
sa,0.5138228
sa,0.5139132
sa,0.51393986
sa,0.5139556
sa,0.5139934
sa,0.51400375
sa,0.51403797
sa,0.51405185
sa,0.5140797
sa,0.5142068
sa,0.5142193
sa,0.5142255
sa,0.5142503
sa,0.5142641
sa,0.51439226
sa,0.5144372
sa,0.51450086
sa,0.5145063
sa,0.5145333
sa,0.5145773
sa,0.51458085
sa,0.5145899
sa,0.51460755
sa,0.51461077
sa,0.51468736
sa,0.5146893
sa,0.5147135
sa,0.51479113
sa,0.5148051
sa,0.5149182
sa,0.51497734
sa,0.514984
sa,0.5150559
sa,0.51506984
sa,0.51517177
sa,0.51519847
sa,0.5152359
sa,0.51534903
sa,0.51535577
sa,0.51539046
sa,0.5153936
sa,0.51539946
sa,0.51543224
sa,0.51543885
sa,0.5154486
sa,0.515452
sa,0.5154989
sa,0.5155009
sa,0.5155027
sa,0.5155066
sa,0.5155072
sa,0.515572
sa,0.51562583
sa,0.5156386
sa,0.5156663
sa,0.5156703
sa,0.5156804
sa,0.515714
sa,0.51571417
sa,0.51571447
sa,0.5157714
sa,0.51578575
sa,0.515804
sa,0.51581866
sa,0.5158416
sa,0.5158634
sa,0.5158822
sa,0.5159219
sa,0.5159227
sa,0.5159588
sa,0.51595986
sa,0.5159793
sa,0.5159874
sa,0.5159898
sa,0.5160023
sa,0.5160313
sa,0.5161057
sa,0.5161265
sa,0.51617014
sa,0.51617074
sa,0.51618147
sa,0.51625645
sa,0.5162853
sa,0.5162991
sa,0.5163287
sa,0.5163603
sa,0.51636887
sa,0.5164354
sa,0.51645404
sa,0.5164802
sa,0.5165389
sa,0.51658964
sa,0.5165924
sa,0.51662886
sa,0.51663315
sa,0.5166601
sa,0.51672053
sa,0.5167823
sa,0.5167852
sa,0.5168102
sa,0.5168129
sa,0.5168311
sa,0.51685214
sa,0.51699543
sa,0.5170115
sa,0.5170119
sa,0.51714945
sa,0.5171646
sa,0.51717985
sa,0.51720613
sa,0.5172202
sa,0.517253
sa,0.51728773
sa,0.5172918
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.51739025
sa,0.517416
sa,0.51742685
sa,0.5174375
sa,0.5174583
sa,0.51746607
sa,0.5175338
sa,0.5175847
sa,0.51761377
sa,0.517629
sa,0.51768565
sa,0.5177238
sa,0.51773703
sa,0.51774234
sa,0.51776814
sa,0.51777315
sa,0.51778924
sa,0.5178073
sa,0.5178493
sa,0.5178839
sa,0.5179752
sa,0.51797855
sa,0.51800746
sa,0.51803005
sa,0.5180452
sa,0.51805496
sa,0.5180734
sa,0.51813257
sa,0.51819247
sa,0.51819336
sa,0.518253
sa,0.51827884
sa,0.5182884
sa,0.51832485
sa,0.5183359
sa,0.5183865
sa,0.51839566
sa,0.5184468
sa,0.5184951
sa,0.5185702
sa,0.5186235
sa,0.518636
sa,0.51867795
sa,0.5186958
sa,0.51875585
sa,0.5187582
sa,0.5187981
sa,0.51882684
sa,0.518852
sa,0.518878
sa,0.51889443
sa,0.51900434
sa,0.5190259
sa,0.5190304
sa,0.51904976
sa,0.51906306
sa,0.519068
sa,0.51912665
sa,0.51919377
sa,0.51924646
sa,0.5193392
sa,0.5193492
sa,0.51935285
sa,0.51936054
sa,0.5193956
sa,0.51941013
sa,0.5194175
sa,0.51942605
sa,0.51942605
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.5194261
sa,0.51942617
sa,0.51942617
sa,0.51942617
sa,0.51943505
sa,0.5194364
sa,0.51951027
sa,0.51951444
sa,0.51952195
sa,0.51953113
sa,0.5195379
sa,0.51956403
sa,0.5195658
sa,0.51958394
sa,0.51965207
sa,0.51966476
sa,0.51968664
sa,0.51969135
sa,0.51970315
sa,0.51970935
sa,0.51972497
sa,0.5197465
sa,0.5197489
sa,0.51975834
sa,0.5197804
sa,0.5198133
sa,0.5198263
sa,0.5198366
sa,0.5198368
sa,0.5198647
sa,0.5198745
sa,0.51993275
sa,0.5199485
sa,0.5199566
sa,0.5199671
sa,0.51997864
sa,0.5200212
sa,0.5200217
sa,0.5201678
sa,0.5201732
sa,0.52022564
sa,0.5202366
sa,0.5202384
sa,0.520241
sa,0.52029383
sa,0.5203111
sa,0.5203989
sa,0.52041286
sa,0.5204221
sa,0.5204317
sa,0.5204643
sa,0.5204692
sa,0.5205108
sa,0.52057046
sa,0.52059156
sa,0.52064127
sa,0.52065915
sa,0.52066153
sa,0.52066755
sa,0.5206727
sa,0.52073044
sa,0.5207443
sa,0.5207494
sa,0.520759
sa,0.52077204
sa,0.5207901
sa,0.52080536
sa,0.520826
sa,0.52083534
sa,0.520838
sa,0.52086616
sa,0.52088773
sa,0.5209087
sa,0.5209465
sa,0.5209622
sa,0.5209918
sa,0.5209937
sa,0.52102786
sa,0.5210701
sa,0.5211066
sa,0.52117896
sa,0.5211997
sa,0.52121365
sa,0.5212409
sa,0.52124393
sa,0.5212963
sa,0.5213043
sa,0.5213299
sa,0.5213367
sa,0.5213572
sa,0.52137333
sa,0.521392
sa,0.52139354
sa,0.52144086
sa,0.5215888
sa,0.5215924
sa,0.52163315
sa,0.52164054
sa,0.5216728
sa,0.5216936
sa,0.5217929
sa,0.521806
sa,0.521816
sa,0.5218209
sa,0.52184093
sa,0.52187175
sa,0.5220013
sa,0.5220608
sa,0.5220672
sa,0.52208745
sa,0.52209425
sa,0.52209896
sa,0.52210164
sa,0.52215403
sa,0.52216
sa,0.5222074
sa,0.52220833
sa,0.52222073
sa,0.52225995
sa,0.52226174
sa,0.52226746
sa,0.5222733
sa,0.5222744
sa,0.52231383
sa,0.5223994
sa,0.5225662
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.52256674
sa,0.5225946
sa,0.52266085
sa,0.5226878
sa,0.5228392
sa,0.52288365
sa,0.5229082
sa,0.52294904
sa,0.5230502
sa,0.5230818
sa,0.5231416
sa,0.5231652
sa,0.5232227
sa,0.5233789
sa,0.52339745
sa,0.5234474
sa,0.52349067
sa,0.52352834
sa,0.5235296
sa,0.5235673
sa,0.5235727
sa,0.5236035
sa,0.5236572
sa,0.523708
sa,0.5237249
sa,0.52379483
sa,0.52380043
sa,0.5238234
sa,0.52392554
sa,0.52395785
sa,0.5240854
sa,0.5240937
sa,0.52411264
sa,0.52414715
sa,0.52417564
sa,0.52419305
sa,0.524197
sa,0.52423334
sa,0.5242453
sa,0.5242673
sa,0.5242737
sa,0.5243007
sa,0.5243095
sa,0.5243554
sa,0.52436686
sa,0.52441514
sa,0.5244197
sa,0.5244558
sa,0.5244653
sa,0.52447104
sa,0.52447885
sa,0.5244971
sa,0.5245125
sa,0.52453256
sa,0.52455866
sa,0.5245664
sa,0.5245774
sa,0.52459484
sa,0.52464515
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.5246599
sa,0.52475077
sa,0.52475154
sa,0.52482045
sa,0.52484876
sa,0.5248507
sa,0.52487826
sa,0.5248893
sa,0.52489316
sa,0.5249567
sa,0.52497244
sa,0.5249903
sa,0.5250227
sa,0.52505505
sa,0.5250654
sa,0.5251023
sa,0.52510357
sa,0.52510536
sa,0.52523017
sa,0.52523524
sa,0.52527195
sa,0.52530026
sa,0.5253346
sa,0.5253502
sa,0.52537966
sa,0.52538514
sa,0.5253881
sa,0.5253905
sa,0.52543354
sa,0.52548474
sa,0.5255421
sa,0.5255455
sa,0.52555734
sa,0.52556527
sa,0.52559555
sa,0.52560276
sa,0.52561116
sa,0.5256281
sa,0.5256463
sa,0.5256529
sa,0.52566904
sa,0.5256894
sa,0.5257525
sa,0.52581054
sa,0.5258144
sa,0.5258148
sa,0.5258252
sa,0.525828
sa,0.52583694
sa,0.5258683
sa,0.5259147
sa,0.5259431
sa,0.52594596
sa,0.52596414
sa,0.5259925
sa,0.5260056
sa,0.5261283
sa,0.52616125
sa,0.5261725
sa,0.5261928
sa,0.52619493
sa,0.5262041
sa,0.5262152
sa,0.5262597
sa,0.5262705
sa,0.52643013
sa,0.52645445
sa,0.5264611
sa,0.5264616
sa,0.5264622
sa,0.52647007
sa,0.5265565
sa,0.52656937
sa,0.5267441
sa,0.5267612
sa,0.52682054
sa,0.526826
sa,0.5268922
sa,0.52693105
sa,0.526978
sa,0.52704304
sa,0.5270784
sa,0.5271628
sa,0.52717024
sa,0.5271888
sa,0.5271958
sa,0.5271979
sa,0.5272707
sa,0.5272936
sa,0.5273206
sa,0.5273256
sa,0.52733
sa,0.52734566
sa,0.5274315
sa,0.5274806
sa,0.5275366
sa,0.5275575
sa,0.5275734
sa,0.52758634
sa,0.52759326
sa,0.5276163
sa,0.52762204
sa,0.52767706
sa,0.5276804
sa,0.5277597
sa,0.5277729
sa,0.5277735
sa,0.52785146
sa,0.5278617
sa,0.5279186
sa,0.5279246
sa,0.52795637
sa,0.528059
sa,0.52815646
sa,0.5281749
sa,0.52819
sa,0.52824605
sa,0.52827156
sa,0.5282792
sa,0.5283154
sa,0.52836585
sa,0.52837545
sa,0.52838176
sa,0.52838415
sa,0.5283934
sa,0.52844864
sa,0.52845764
sa,0.5284637
sa,0.528538
sa,0.528557
sa,0.5285723
sa,0.5286543
sa,0.52866626
sa,0.52869606
sa,0.52870756
sa,0.5287151
sa,0.52877533
sa,0.52885926
sa,0.5288595
sa,0.5288907
sa,0.52889115
sa,0.52894044
sa,0.5289479
sa,0.5289612
sa,0.5289632
sa,0.52898276
sa,0.52900875
sa,0.52903306
sa,0.52904177
sa,0.5290737
sa,0.52908933
sa,0.5291141
sa,0.52911633
sa,0.52914846
sa,0.52916205
sa,0.529243
sa,0.52925634
sa,0.52925825
sa,0.52926826
sa,0.52927464
sa,0.5292816
sa,0.5293076
sa,0.52930826
sa,0.5293484
sa,0.52935296
sa,0.52941024
sa,0.52947354
sa,0.5295032
sa,0.52952343
sa,0.5295918
sa,0.5296106
sa,0.5296745
sa,0.52977395
sa,0.529781
sa,0.5298265
sa,0.5298345
sa,0.52990556
sa,0.5299316
sa,0.5299419
sa,0.5299436
sa,0.5299641
sa,0.5299717
sa,0.53005457
sa,0.53013176
sa,0.5301642
sa,0.5301909
sa,0.53019106
sa,0.5302151
sa,0.5302454
sa,0.5302476
sa,0.5302805
sa,0.53034306
sa,0.53039193
sa,0.5304319
sa,0.53045154
sa,0.530532
sa,0.5305424
sa,0.5305718
sa,0.530572
sa,0.5305791
sa,0.5306022
sa,0.53064305
sa,0.53073394
sa,0.53076875
sa,0.53079414
sa,0.5308384
sa,0.530848
sa,0.53086835
sa,0.5308831
sa,0.53091943
sa,0.53095233
sa,0.53096724
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5309906
sa,0.5311043
sa,0.5311242
sa,0.5311276
sa,0.5311285
sa,0.5311928
sa,0.53119886
sa,0.53122747
sa,0.5312291
sa,0.53126234
sa,0.5312706
sa,0.53127253
sa,0.5313027
sa,0.53133637
sa,0.5313862
sa,0.53143466
sa,0.53148186
sa,0.5314882
sa,0.5314899
sa,0.5315021
sa,0.53151846
sa,0.53152156
sa,0.53153247
sa,0.531536
sa,0.5315419
sa,0.53154814
sa,0.5315718
sa,0.53157455
sa,0.53158617
sa,0.53160846
sa,0.5316336
sa,0.53164417
sa,0.531658
sa,0.531674
sa,0.531711
sa,0.53172016
sa,0.53179145
sa,0.53180134
sa,0.5318402
sa,0.5318495
sa,0.5318985
sa,0.5319023
sa,0.53190374
sa,0.53193885
sa,0.5319563
sa,0.53195715
sa,0.53197074
sa,0.5320376
sa,0.53208184
sa,0.532086
sa,0.53208834
sa,0.53209615
sa,0.53213304
sa,0.53213304
sa,0.53213304
sa,0.53215647
sa,0.53216505
sa,0.5321933
sa,0.5322026
sa,0.53220534
sa,0.5322317
sa,0.5322343
sa,0.5322552
sa,0.5322703
sa,0.53227985
sa,0.53228927
sa,0.53235435
sa,0.5323686
sa,0.53240156
sa,0.53243583
sa,0.5324427
sa,0.5324929
sa,0.5325728
sa,0.5325794
sa,0.53261065
sa,0.53261876
sa,0.53261954
sa,0.5326529
sa,0.53265595
sa,0.5326686
sa,0.5326889
sa,0.5327025
sa,0.5327232
sa,0.53273916
sa,0.5327685
sa,0.53277934
sa,0.5328035
sa,0.53281677
sa,0.5328614
sa,0.53286165
sa,0.532866
sa,0.53289247
sa,0.53293216
sa,0.53293335
sa,0.5329577
sa,0.5329709
sa,0.53297293
sa,0.533039
sa,0.5330618
sa,0.53306353
sa,0.53309274
sa,0.53310096
sa,0.5331547
sa,0.53316045
sa,0.53316855
sa,0.5331796
sa,0.533183
sa,0.5331882
sa,0.5332252
sa,0.53323555
sa,0.5332368
sa,0.53327775
sa,0.5332783
sa,0.5333315
sa,0.53337264
sa,0.53338224
sa,0.53344655
sa,0.53349555
sa,0.5335195
sa,0.53352684
sa,0.5335717
sa,0.53368115
sa,0.53369045
sa,0.5336906
sa,0.53373283
sa,0.5337423
sa,0.53375316
sa,0.5337686
sa,0.533837
sa,0.53383714
sa,0.5338431
sa,0.53385496
sa,0.53395075
sa,0.5339732
sa,0.5339994
sa,0.53400236
sa,0.5340132
sa,0.5340238
sa,0.5340295
sa,0.5340334
sa,0.5340508
sa,0.5340791
sa,0.53408337
sa,0.53413254
sa,0.5341739
sa,0.5341828
sa,0.53419256
sa,0.5342042
sa,0.53420985
sa,0.5342333
sa,0.53426313
sa,0.5343784
sa,0.5344354
sa,0.5344726
sa,0.5344776
sa,0.53448755
sa,0.53452814
sa,0.534563
sa,0.534563
sa,0.5345824
sa,0.5346005
sa,0.5346103
sa,0.5346372
sa,0.53464246
sa,0.53470707
sa,0.5347213
sa,0.53473645
sa,0.53477347
sa,0.5347843
sa,0.5348406
sa,0.5348966
sa,0.5349448
sa,0.5349685
sa,0.5349791
sa,0.5350555
sa,0.5350721
sa,0.5350822
sa,0.53508246
sa,0.53508484
sa,0.5351348
sa,0.535141
sa,0.53521746
sa,0.5352377
sa,0.5352566
sa,0.5352628
sa,0.53533316
sa,0.5353334
sa,0.53540236
sa,0.535408
sa,0.5354765
sa,0.5354912
sa,0.5355031
sa,0.5355324
sa,0.53557706
sa,0.5356049
sa,0.5356952
sa,0.5356978
sa,0.5357156
sa,0.5357156
sa,0.53576624
sa,0.5357856
sa,0.53579557
sa,0.5357958
sa,0.5358769
sa,0.53588164
sa,0.53588486
sa,0.53590184
sa,0.5359247
sa,0.5359739
sa,0.53599435
sa,0.5360702
sa,0.5360789
sa,0.53609014
sa,0.53617215
sa,0.5361859
sa,0.53619206
sa,0.53620946
sa,0.5362359
sa,0.53625023
sa,0.5362656
sa,0.5362916
sa,0.53630733
sa,0.53632545
sa,0.5363406
sa,0.5363484
sa,0.53637093
sa,0.5363957
sa,0.5363978
sa,0.53640413
sa,0.53644204
sa,0.53645
sa,0.53649485
sa,0.53650314
sa,0.53651273
sa,0.53652334
sa,0.5365419
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365646
sa,0.5365672
sa,0.53656876
sa,0.5366484
sa,0.53667593
sa,0.5367272
sa,0.5367353
sa,0.5367373
sa,0.5367483
sa,0.5367491
sa,0.5367518
sa,0.53676516
sa,0.5367652
sa,0.53677386
sa,0.53684217
sa,0.5369428
sa,0.5369704
sa,0.53699017
sa,0.5370121
sa,0.53703827
sa,0.53703976
sa,0.5370601
sa,0.53709567
sa,0.5371106
sa,0.5371518
sa,0.5371692
sa,0.53722477
sa,0.53728926
sa,0.5372962
sa,0.5373196
sa,0.53735423
sa,0.53736746
sa,0.5373759
sa,0.5373946
sa,0.5373949
sa,0.53741497
sa,0.5375075
sa,0.5375258
sa,0.53755534
sa,0.53759265
sa,0.53762555
sa,0.537632
sa,0.53766465
sa,0.53770506
sa,0.5377151
sa,0.537737
sa,0.5377699
sa,0.5377804
sa,0.5378036
sa,0.53780454
sa,0.5378078
sa,0.5378181
sa,0.5378412
sa,0.5378658
sa,0.537882
sa,0.53788793
sa,0.5379255
sa,0.53793406
sa,0.537935
sa,0.5379453
sa,0.53804946
sa,0.5380635
sa,0.53807724
sa,0.5380974
sa,0.5381433
sa,0.53816175
sa,0.53819555
sa,0.53824794
sa,0.53826696
sa,0.53827
sa,0.53828186
sa,0.53830576
sa,0.5383332
sa,0.5383412
sa,0.5383576
sa,0.5383621
sa,0.53836906
sa,0.53840834
sa,0.53841627
sa,0.5384389
sa,0.53847146
sa,0.5385461
sa,0.5385462
sa,0.53854775
sa,0.5385581
sa,0.5385634
sa,0.53857267
sa,0.5385836
sa,0.5386057
sa,0.53862774
sa,0.5386448
sa,0.5386509
sa,0.5386853
sa,0.53870076
sa,0.53871834
sa,0.5388039
sa,0.5388631
sa,0.5388763
sa,0.5389308
sa,0.5389775
sa,0.5390191
sa,0.5390222
sa,0.5390445
sa,0.5390784
sa,0.53908837
sa,0.53910875
sa,0.5391237
sa,0.5391428
sa,0.53915894
sa,0.5392195
sa,0.53922045
sa,0.53923357
sa,0.5392996
sa,0.5393263
sa,0.53933173
sa,0.5393395
sa,0.53934014
sa,0.5393641
sa,0.53941727
sa,0.5394504
sa,0.5394602
sa,0.53946555
sa,0.53948426
sa,0.53948766
sa,0.539489
sa,0.5395034
sa,0.5395174
sa,0.539531
sa,0.5395998
sa,0.5396243
sa,0.5396409
sa,0.53965545
sa,0.53968227
sa,0.53969526
sa,0.53970885
sa,0.5397476
sa,0.53975236
sa,0.5397676
sa,0.53978837
sa,0.5397972
sa,0.53979945
sa,0.5398133
sa,0.5398457
sa,0.53985226
sa,0.5398576
sa,0.53986025
sa,0.53987026
sa,0.5399002
sa,0.53991294
sa,0.5399394
sa,0.539945
sa,0.53995585
sa,0.5399908
sa,0.53999794
sa,0.54000664
sa,0.5400184
sa,0.5400186
sa,0.54004127
sa,0.54006124
sa,0.54006624
sa,0.54009235
sa,0.5401163
sa,0.54016966
sa,0.54017997
sa,0.5401826
sa,0.5401887
sa,0.5401896
sa,0.5402026
sa,0.54020405
sa,0.5402584
sa,0.5402665
sa,0.5403069
sa,0.54032075
sa,0.54032105
sa,0.5403249
sa,0.5403482
sa,0.5403862
sa,0.5404179
sa,0.5404866
sa,0.54052186
sa,0.5405483
sa,0.5405872
sa,0.5405873
sa,0.54059327
sa,0.5405986
sa,0.54061854
sa,0.54062736
sa,0.54064655
sa,0.5406746
sa,0.5407117
sa,0.5407128
sa,0.5407226
sa,0.5407268
sa,0.5407535
sa,0.54077005
sa,0.5407822
sa,0.54080546
sa,0.5408205
sa,0.54084194
sa,0.5408492
sa,0.5408607
sa,0.5408842
sa,0.5409483
sa,0.54099333
sa,0.5410173
sa,0.5410229
sa,0.5410756
sa,0.5410763
sa,0.5410896
sa,0.5410898
sa,0.5411327
sa,0.54114467
sa,0.5411477
sa,0.5411623
sa,0.54118073
sa,0.54118073
sa,0.54118073
sa,0.5411947
sa,0.5411966
sa,0.5412446
sa,0.541291
sa,0.54129195
sa,0.54133016
sa,0.5413514
sa,0.5413912
sa,0.5414078
sa,0.5414116
sa,0.54141283
sa,0.54143584
sa,0.54143894
sa,0.5414405
sa,0.54144245
sa,0.54144716
sa,0.5414524
sa,0.5414865
sa,0.54151523
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.54151714
sa,0.5415189
sa,0.54153585
sa,0.5415524
sa,0.541576
sa,0.5416138
sa,0.54163384
sa,0.54168326
sa,0.54174376
sa,0.5417504
sa,0.54176855
sa,0.54181993
sa,0.541826
sa,0.54184306
sa,0.5418482
sa,0.54186225
sa,0.54188466
sa,0.5418867
sa,0.54189324
sa,0.54190326
sa,0.5419557
sa,0.54200125
sa,0.54202795
sa,0.542035
sa,0.5420602
sa,0.54207313
sa,0.5421463
sa,0.54214764
sa,0.5421536
sa,0.5421582
sa,0.542198
sa,0.54222524
sa,0.54223174
sa,0.5422336
sa,0.5422356
sa,0.542243
sa,0.542246
sa,0.542261
sa,0.5422964
sa,0.5423042
sa,0.5423196
sa,0.542328
sa,0.5423357
sa,0.54234093
sa,0.5423478
sa,0.5423579
sa,0.5423634
sa,0.5423864
sa,0.5424187
sa,0.5424211
sa,0.54243267
sa,0.5424706
